method,task,regime,budget,split,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_causal_mechanism_recall,ci95_causal_mechanism_recall,mean_spurious_dependence_rate,ci95_spurious_dependence_rate,mean_tail_failure_rate,ci95_tail_failure_rate,mean_damage_rate,ci95_damage_rate,mean_selection_cost,ci95_selection_cost,mean_regret,ci95_regret,groups,episodes_per_cell
invariant_risk_selector,peg_search_policy,material_shift,large_budget,heldout_object,0.66562500,0.02140236,0.48982966,0.02292084,0.60422738,0.00151063,0.21664247,0.00266482,0.09477822,0.00112445,0.06331229,0.00178020,0.19535496,0.00084820,0.17692101,0.00347445,10,96
invariant_risk_selector,peg_search_policy,material_shift,medium_budget,clean_budget,0.68854167,0.02729868,0.52223138,0.02956712,0.60915488,0.00149749,0.20660207,0.00267138,0.09293879,0.00083035,0.06030349,0.00076980,0.19900416,0.00162269,0.17281323,0.00379379,10,96
invariant_risk_selector,peg_search_policy,material_shift,medium_budget,combined_stress,0.56041667,0.01991134,0.34448417,0.02046212,0.59314748,0.00310895,0.25135227,0.00133986,0.10764105,0.00074543,0.07206138,0.00079472,0.20262176,0.00178532,0.19409592,0.00203508,10,96
invariant_risk_selector,peg_search_policy,material_shift,medium_budget,heldout_mechanism,0.61979167,0.02657654,0.42756316,0.02839196,0.60086138,0.00156317,0.23087687,0.00136238,0.10219653,0.00144590,0.06575181,0.00155485,0.19907536,0.00133916,0.18269030,0.00428301,10,96
invariant_risk_selector,peg_search_policy,material_shift,medium_budget,heldout_object,0.65729167,0.02385830,0.47377396,0.02408440,0.60127398,0.00311661,0.21806087,0.00132860,0.09843572,0.00090809,0.06608007,0.00087867,0.19922696,0.00191672,0.17988292,0.00259466,10,96
invariant_risk_selector,peg_search_policy,material_shift,small_budget,clean_budget,0.67291667,0.03091850,0.50033015,0.03260599,0.60613828,0.00313981,0.20833697,0.00282074,0.09566106,0.00140309,0.06253031,0.00088218,0.20264016,0.00180312,0.17473180,0.00362181,10,96
invariant_risk_selector,peg_search_policy,material_shift,small_budget,combined_stress,0.51770833,0.03601805,0.29586527,0.03747094,0.59181998,0.00311661,0.25213377,0.00132860,0.11050399,0.00108793,0.07333098,0.00092341,0.20722296,0.00191672,0.19936846,0.00402644,10,96
invariant_risk_selector,peg_search_policy,material_shift,small_budget,heldout_mechanism,0.57708333,0.02438631,0.37755743,0.02714473,0.59815488,0.00155004,0.23287757,0.00240129,0.10431781,0.00196839,0.06781164,0.00191442,0.20448936,0.00133885,0.18904436,0.00435941,10,96
invariant_risk_selector,peg_search_policy,material_shift,small_budget,heldout_object,0.65312500,0.01180720,0.46624860,0.01319607,0.59939278,0.00282498,0.21956837,0.00131734,0.09905321,0.00170731,0.06701825,0.00092866,0.20351176,0.00161985,0.18105556,0.00199189,10,96
invariant_risk_selector,peg_search_policy,material_shift,tiny_budget,clean_budget,0.62395833,0.01862535,0.44484331,0.02044135,0.60453608,0.00331868,0.21052277,0.00282866,0.09695368,0.00225476,0.06455846,0.00072790,0.20734096,0.00082569,0.18159430,0.00221207,10,96
invariant_risk_selector,peg_search_policy,material_shift,tiny_budget,combined_stress,0.50937500,0.03568214,0.28576761,0.03723144,0.59190688,0.00334454,0.25216557,0.00131734,0.11146120,0.00116026,0.07313298,0.00098234,0.21288896,0.00192229,0.19937635,0.00405700,10,96
invariant_risk_selector,peg_search_policy,material_shift,tiny_budget,heldout_mechanism,0.54895833,0.03417040,0.33943721,0.03711805,0.59406138,0.00153690,0.23773037,0.00265178,0.10686476,0.00166022,0.07056566,0.00209682,0.21096816,0.00178532,0.19492380,0.00497126,10,96
invariant_risk_selector,peg_search_policy,material_shift,tiny_budget,heldout_object,0.62500000,0.04049163,0.43433060,0.04294435,0.59892598,0.00313204,0.22032617,0.00130608,0.10031535,0.00226257,0.06769187,0.00105682,0.20886136,0.00133804,0.18411656,0.00486080,10,96
invariant_risk_selector,peg_search_policy,operator_bias_shift,large_budget,clean_budget,0.69375000,0.02953956,0.52170887,0.03014580,0.60399152,0.00155004,0.21114369,0.00278147,0.09471960,0.00137325,0.06304538,0.00147618,0.19339344,0.00187523,0.17490898,0.00325876,10,96
invariant_risk_selector,peg_search_policy,operator_bias_shift,large_budget,combined_stress,0.54687500,0.03062500,0.33215308,0.03281897,0.59383402,0.00158944,0.25370449,0.00138490,0.10764116,0.00126395,0.07033332,0.00182938,0.19875304,0.00160348,0.19517731,0.00509375,10,96
invariant_risk_selector,peg_search_policy,operator_bias_shift,large_budget,heldout_mechanism,0.62812500,0.02935870,0.43122494,0.03004123,0.59725902,0.00161572,0.23795709,0.00140742,0.10087006,0.00166458,0.06758790,0.00160755,0.19675784,0.00090825,0.18439091,0.00255907,10,96
invariant_risk_selector,peg_search_policy,operator_bias_shift,large_budget,heldout_object,0.65833333,0.02333819,0.47475113,0.02526134,0.60137392,0.00280151,0.22231149,0.00276592,0.09613448,0.00115414,0.06605160,0.00158120,0.19662384,0.00088573,0.18076713,0.00319071,10,96
invariant_risk_selector,peg_search_policy,operator_bias_shift,medium_budget,clean_budget,0.67500000,0.02333819,0.50009269,0.02327068,0.60490282,0.00325415,0.21467409,0.00201123,0.09297426,0.00073225,0.06392091,0.00077119,0.19947384,0.00087823,0.17649518,0.00228969,10,96
invariant_risk_selector,peg_search_policy,operator_bias_shift,medium_budget,combined_stress,0.51770833,0.01877396,0.29811234,0.01997870,0.59165552,0.00160258,0.25578709,0.00139616,0.10758930,0.00131736,0.07210750,0.00165196,0.20306784,0.00090075,0.19896806,0.00319815,10,96
invariant_risk_selector,peg_search_policy,operator_bias_shift,medium_budget,heldout_mechanism,0.60416667,0.02018854,0.40225923,0.02176143,0.59645952,0.00162885,0.24122169,0.00141868,0.10229526,0.00163958,0.06856543,0.00197105,0.20025984,0.00091576,0.18762781,0.00306403,10,96
invariant_risk_selector,peg_search_policy,operator_bias_shift,medium_budget,heldout_object,0.64791667,0.01575600,0.46099318,0.01635909,0.60114982,0.00323596,0.22486869,0.00280083,0.09825575,0.00169496,0.06634280,0.00093295,0.19885384,0.00089324,0.18077594,0.00247447,10,96
invariant_risk_selector,peg_search_policy,operator_bias_shift,small_budget,clean_budget,0.67916667,0.02851844,0.50281767,0.03185289,0.60524972,0.00326329,0.21569019,0.00135112,0.09379587,0.00146933,0.06358450,0.00128427,0.20503184,0.00087072,0.17515882,0.00415749,10,96
invariant_risk_selector,peg_search_policy,operator_bias_shift,small_budget,combined_stress,0.50416667,0.02513453,0.27862033,0.02659508,0.59089012,0.00307869,0.25825099,0.00275819,0.10996238,0.00223510,0.07397458,0.00079860,0.20718984,0.00089324,0.20116593,0.00282597,10,96
invariant_risk_selector,peg_search_policy,operator_bias_shift,small_budget,heldout_mechanism,0.55937500,0.03510638,0.35149674,0.03691768,0.59571582,0.00321788,0.24010239,0.00238234,0.10628248,0.00201388,0.07023936,0.00118644,0.20519464,0.00159827,0.19252542,0.00453435,10,96
invariant_risk_selector,peg_search_policy,operator_bias_shift,small_budget,heldout_object,0.62812500,0.03777543,0.43770080,0.04082411,0.60263212,0.00280151,0.22925919,0.00137364,0.10057314,0.00229344,0.06563612,0.00115595,0.20345984,0.00088573,0.18132077,0.00481341,10,96
invariant_risk_selector,peg_search_policy,operator_bias_shift,tiny_budget,clean_budget,0.60937500,0.02458492,0.42787064,0.02445257,0.60487462,0.00281543,0.21532599,0.00133986,0.09631778,0.00077870,0.06431550,0.00078664,0.21043384,0.00086322,0.18230625,0.00243452,10,96
invariant_risk_selector,peg_search_policy,operator_bias_shift,tiny_budget,combined_stress,0.50416667,0.02476325,0.27687051,0.02589814,0.59220412,0.00280151,0.26293639,0.00137364,0.11234802,0.00162835,0.07209606,0.00089310,0.21195624,0.00133951,0.19829485,0.00300978,10,96
invariant_risk_selector,peg_search_policy,operator_bias_shift,tiny_budget,heldout_mechanism,0.58333333,0.03389139,0.37448337,0.03531997,0.59705152,0.00160258,0.24600699,0.00139616,0.10560691,0.00131913,0.06858066,0.00128313,0.21317504,0.00160086,0.18866617,0.00417444,10,96
invariant_risk_selector,peg_search_policy,operator_bias_shift,tiny_budget,heldout_object,0.62083333,0.03419072,0.42784066,0.03703402,0.60059102,0.00156317,0.22746699,0.00136238,0.10181459,0.00153553,0.06578840,0.00188026,0.21031104,0.00177655,0.18370575,0.00566808,10,96
invariant_risk_selector,peg_search_policy,rare_contact_mechanism,large_budget,clean_budget,0.70104167,0.02688840,0.52764431,0.02821303,0.60298988,0.00234643,0.21532365,0.00138490,0.09601281,0.00149283,0.06188812,0.00097959,0.19380216,0.00160348,0.17180374,0.00359729,10,96
invariant_risk_selector,peg_search_policy,rare_contact_mechanism,large_budget,combined_stress,0.51562500,0.02907335,0.29232172,0.03177003,0.58776508,0.00162885,0.25954405,0.00141868,0.10965928,0.00178587,0.07265038,0.00224627,0.19866736,0.00091576,0.19940144,0.00405413,10,96
invariant_risk_selector,peg_search_policy,rare_contact_mechanism,large_budget,heldout_mechanism,0.63854167,0.02967253,0.44122055,0.03265116,0.59532708,0.00165512,0.23893845,0.00259473,0.10221677,0.00220285,0.06658883,0.00138047,0.19743536,0.00093077,0.18114315,0.00500729,10,96
invariant_risk_selector,peg_search_policy,rare_contact_mechanism,large_budget,heldout_object,0.65000000,0.02550041,0.46178225,0.02754545,0.59696608,0.00326764,0.22477245,0.00261345,0.09988671,0.00202001,0.06654739,0.00091142,0.19508616,0.00159827,0.18031182,0.00315380,10,96
invariant_risk_selector,peg_search_policy,rare_contact_mechanism,medium_budget,clean_budget,0.66875000,0.02786125,0.49006530,0.03026930,0.60217708,0.00160258,0.21737625,0.00139616,0.09763436,0.00090659,0.06299801,0.00165488,0.19889736,0.00188360,0.17598891,0.00476158,10,96
invariant_risk_selector,peg_search_policy,rare_contact_mechanism,medium_budget,combined_stress,0.50729167,0.02888155,0.28268998,0.03136835,0.58806458,0.00164199,0.25894825,0.00272749,0.11109704,0.00200863,0.07230512,0.00196819,0.20279736,0.00092327,0.19933041,0.00382349,10,96
invariant_risk_selector,peg_search_policy,rare_contact_mechanism,medium_budget,heldout_mechanism,0.61666667,0.03636995,0.41438831,0.03939396,0.59280348,0.00303443,0.24072525,0.00145246,0.10333852,0.00193576,0.06809965,0.00135887,0.20235336,0.00093828,0.18388331,0.00489064,10,96
invariant_risk_selector,peg_search_policy,rare_contact_mechanism,medium_budget,heldout_object,0.61666667,0.02900157,0.42322361,0.02961011,0.59501788,0.00320889,0.22465125,0.00141868,0.10240891,0.00147244,0.06784254,0.00086064,0.19953256,0.00175498,0.18481313,0.00308115,10,96
invariant_risk_selector,peg_search_policy,rare_contact_mechanism,small_budget,clean_budget,0.63854167,0.02416691,0.45472615,0.02594830,0.59753858,0.00158944,0.21531975,0.00138490,0.09812246,0.00113098,0.06515863,0.00187417,0.20560856,0.00160348,0.18126069,0.00373874,10,96
invariant_risk_selector,peg_search_policy,rare_contact_mechanism,small_budget,combined_stress,0.50520833,0.02362420,0.27440182,0.02647802,0.58511518,0.00305638,0.25954015,0.00141868,0.11340804,0.00156734,0.07508173,0.00129953,0.20727216,0.00159571,0.20159418,0.00385986,10,96
invariant_risk_selector,peg_search_policy,rare_contact_mechanism,small_budget,heldout_mechanism,0.57500000,0.02916083,0.36191508,0.03165928,0.58847508,0.00165512,0.24493755,0.00237153,0.10698699,0.00201029,0.07094618,0.00196367,0.20604016,0.00159069,0.19221141,0.00410643,10,96
invariant_risk_selector,peg_search_policy,rare_contact_mechanism,small_budget,heldout_object,0.62604167,0.03154872,0.43146964,0.03382371,0.59711758,0.00161572,0.23077155,0.00238234,0.10186863,0.00152236,0.06602294,0.00166954,0.20689256,0.00159827,0.18218063,0.00381362,10,96
invariant_risk_selector,peg_search_policy,rare_contact_mechanism,tiny_budget,clean_budget,0.63229167,0.02839638,0.44227562,0.03033613,0.59537848,0.00280151,0.21942855,0.00280900,0.09788809,0.00123311,0.06764303,0.00112017,0.21159136,0.00088573,0.18361743,0.00372274,10,96
invariant_risk_selector,peg_search_policy,rare_contact_mechanism,tiny_budget,combined_stress,0.50000000,0.02950819,0.26862508,0.03172725,0.58744558,0.00161572,0.26389615,0.00261345,0.11331661,0.00113845,0.07292281,0.00115860,0.21502056,0.00159827,0.19987000,0.00367362,10,96
invariant_risk_selector,peg_search_policy,rare_contact_mechanism,tiny_budget,heldout_mechanism,0.55520833,0.02195781,0.34255426,0.02361791,0.59082718,0.00277939,0.24450975,0.00237508,0.10716368,0.00102254,0.06979253,0.00100321,0.21380096,0.00134190,0.19105217,0.00280195,10,96
invariant_risk_selector,peg_search_policy,rare_contact_mechanism,tiny_budget,heldout_object,0.60000000,0.04108211,0.39867027,0.04378668,0.59049008,0.00160258,0.22985055,0.00139616,0.10268568,0.00201112,0.06868453,0.00171158,0.21192336,0.00090075,0.18873931,0.00559314,10,96
label_balanced_selector,contact_grasp_policy,color_mechanism_confound,large_budget,clean_budget,0.61458333,0.03885728,0.23296436,0.04068646,0.42279206,0.00304171,0.39771810,0.00144120,0.14796891,0.00138704,0.09364912,0.00117222,0.19174672,0.00093077,0.26961377,0.00463610,10,96
label_balanced_selector,contact_grasp_policy,color_mechanism_confound,large_budget,combined_stress,0.37500000,0.02236534,-0.07220158,0.02482626,0.40892666,0.00169453,0.46382560,0.00202183,0.16805049,0.00113581,0.10534245,0.00203588,0.19418712,0.00181832,0.30499862,0.00345496,10,96
label_balanced_selector,contact_grasp_policy,color_mechanism_confound,large_budget,heldout_mechanism,0.47604167,0.02454722,0.05371800,0.02573418,0.41357876,0.00300570,0.43868130,0.00235449,0.15942896,0.00156475,0.10186141,0.00158192,0.19209272,0.00096830,0.29213075,0.00288381,10,96
label_balanced_selector,contact_grasp_policy,color_mechanism_confound,large_budget,heldout_object,0.57395833,0.03855214,0.17574530,0.04112540,0.42089616,0.00168140,0.41764260,0.00146371,0.15348679,0.00186550,0.09596448,0.00173782,0.18978672,0.00094578,0.27622328,0.00441550,10,96
label_balanced_selector,contact_grasp_policy,color_mechanism_confound,medium_budget,clean_budget,0.64375000,0.02542765,0.25632456,0.02732541,0.42050646,0.00318207,0.40497570,0.00145246,0.14870370,0.00134499,0.09525284,0.00122427,0.19519992,0.00158822,0.26861337,0.00354119,10,96
label_balanced_selector,contact_grasp_policy,color_mechanism_confound,medium_budget,combined_stress,0.35937500,0.03743056,-0.09186506,0.03902262,0.41055476,0.00275866,0.47083600,0.00202323,0.16915444,0.00218283,0.10520412,0.00065917,0.19747552,0.00158102,0.30501970,0.00381645,10,96
label_balanced_selector,contact_grasp_policy,color_mechanism_confound,medium_budget,heldout_mechanism,0.50625000,0.03266667,0.08297201,0.03468529,0.41518516,0.00173394,0.44447250,0.00235122,0.15989958,0.00126949,0.10002534,0.00191386,0.19776992,0.00157638,0.28654433,0.00502963,10,96
label_balanced_selector,contact_grasp_policy,color_mechanism_confound,medium_budget,heldout_object,0.56979167,0.02654167,0.16506881,0.02886839,0.41747516,0.00321101,0.42272640,0.00257632,0.15368977,0.00141199,0.09824877,0.00125216,0.19579272,0.00095329,0.27832757,0.00399794,10,96
label_balanced_selector,contact_grasp_policy,color_mechanism_confound,small_budget,clean_budget,0.61770833,0.02258173,0.22668437,0.02529214,0.42063216,0.00165512,0.40788345,0.00276033,0.15037704,0.00201716,0.09461853,0.00193668,0.19903072,0.00093077,0.27088909,0.00373185,10,96
label_balanced_selector,contact_grasp_policy,color_mechanism_confound,small_budget,combined_stress,0.34166667,0.02884143,-0.11647660,0.03136677,0.40676676,0.00301998,0.47279035,0.00273629,0.16910555,0.00179724,0.10846612,0.00115212,0.20467272,0.00095329,0.31051373,0.00381642,10,96
label_balanced_selector,contact_grasp_policy,color_mechanism_confound,small_budget,heldout_mechanism,0.44062500,0.02065349,0.00787332,0.02268179,0.41281956,0.00300570,0.44884665,0.00256422,0.16379374,0.00195560,0.10204117,0.00117946,0.20177792,0.00172571,0.29409044,0.00323850,10,96
label_balanced_selector,contact_grasp_policy,color_mechanism_confound,small_budget,heldout_object,0.55104167,0.02695722,0.13919326,0.02710187,0.41453416,0.00168140,0.42540675,0.00258242,0.15738533,0.00157217,0.09904965,0.00135743,0.20107272,0.00185097,0.28177356,0.00281973,10,96
label_balanced_selector,contact_grasp_policy,color_mechanism_confound,tiny_budget,clean_budget,0.58125000,0.03040492,0.18015138,0.03276168,0.41829846,0.00319992,0.41166225,0.00142994,0.15413879,0.00138806,0.09778131,0.00122648,0.20571472,0.00186722,0.27697869,0.00402652,10,96
label_balanced_selector,contact_grasp_policy,color_mechanism_confound,tiny_budget,combined_stress,0.29687500,0.03604375,-0.16804341,0.03897309,0.40612216,0.00168140,0.47561575,0.00202049,0.17404627,0.00131897,0.10799527,0.00198923,0.20912032,0.00182342,0.31476810,0.00564991,10,96
label_balanced_selector,contact_grasp_policy,color_mechanism_confound,tiny_budget,heldout_mechanism,0.42604167,0.03594081,-0.01289577,0.03865204,0.41079596,0.00315551,0.45169065,0.00268968,0.16383931,0.00173793,0.10474760,0.00150515,0.20783872,0.00096080,0.29849960,0.00531737,10,96
label_balanced_selector,contact_grasp_policy,color_mechanism_confound,tiny_budget,heldout_object,0.54166667,0.04071975,0.12840997,0.04419940,0.41613726,0.00277093,0.43015875,0.00145246,0.15701835,0.00156900,0.09814152,0.00154300,0.20680472,0.00093828,0.28006025,0.00578647,10,96
label_balanced_selector,contact_grasp_policy,compound_spurious_shift,large_budget,clean_budget,0.55937500,0.03789784,0.12537913,0.03938192,0.40017320,0.00235051,0.45795230,0.00142994,0.16193014,0.00157982,0.10228540,0.00157316,0.19249880,0.00159319,0.28382373,0.00449658,10,96
label_balanced_selector,contact_grasp_policy,compound_spurious_shift,large_budget,combined_stress,0.22500000,0.03577936,-0.26018326,0.02851654,0.39219900,0.00168140,0.52070520,0.00146371,0.18249160,0.00174876,0.11261659,0.00164171,0.19670480,0.00158579,0.32542927,0.00560577,10,96
label_balanced_selector,contact_grasp_policy,compound_spurious_shift,large_budget,heldout_mechanism,0.34166667,0.02819176,-0.13187106,0.03041710,0.39267070,0.00235723,0.49437890,0.00202323,0.17336880,0.00187856,0.10961575,0.00171378,0.19702400,0.00096080,0.31178635,0.00370307,10,96
label_balanced_selector,contact_grasp_policy,compound_spurious_shift,large_budget,heldout_object,0.46041667,0.03358940,0.00915849,0.03613811,0.39801200,0.00322978,0.47644880,0.00145246,0.16579055,0.00137456,0.10537401,0.00120164,0.19599000,0.00093828,0.29508965,0.00428921,10,96
label_balanced_selector,contact_grasp_policy,compound_spurious_shift,medium_budget,clean_budget,0.50416667,0.03486145,0.06491661,0.03783657,0.39986300,0.00165512,0.45969950,0.00271987,0.16451478,0.00196062,0.10254648,0.00202667,0.19708080,0.00159069,0.28914084,0.00531480,10,96
label_balanced_selector,contact_grasp_policy,compound_spurious_shift,medium_budget,combined_stress,0.21250000,0.03106794,-0.27358066,0.01978783,0.38879900,0.00321101,0.52460640,0.00269719,0.18291164,0.00207009,0.11505461,0.00083469,0.20112200,0.00095329,0.32850753,0.00354485,10,96
